"n.trials"	"n.peeks"	"action.strategy"	"peek.select.strategy"	"keep.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"total.points"	"final.impression.mad"	"final.prefer.best"	"n.keep.best"	"n.peek.best"	"p.select.best"	"final.peek.impression.mad"	"final.peek.prefer.best"	"final.peek.rank.best"	"first.keep.points"
"127"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	7	406.14702910124	1.82283149889487	1	95	0	0.95	NA	NA	NA	-5.1165555438051
"128"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	7	358.802227049525	0.334719806072721	1	87	2	0.89	0.932215242359476	1	1	-5.70355680403992
"129"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	7	365.61201053237	1.62914120927657	1	85	3	0.88	1.88081208618655	1	1	0.549665581669072
"130"	100	15	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	7	396.745912588266	0.491140077244346	1	80	5	0.85	2.52499023199392	1	1	6.09273245317405
"131"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	7	353.107619624964	0.415897074364317	1	75	6	0.81	0.970565878470094	1	1	9.79448985179453
"132"	100	25	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	7	340.973761035839	0.978662019817445	1	71	8	0.79	1.92106182162039	1	1	5.77540907688327
"133"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	7	319.844865426858	2.16134775292768	1	69	10	0.79	2.50383452289548	1	1	12.9462694605063
"134"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	7	263.94960032245	0.980949313670871	1	64	12	0.76	1.03407662884333	1	1	10.4073863114202
"135"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	7	206.906838332392	0.629136653680177	1	55	14	0.69	0.643244089054595	1	1	2.1749747067721
"136"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	7	317.231283467086	0.80715820362666	1	52	15	0.67	0.743159174628314	1	1	8.81978913625956
"137"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	7	231.040485098383	0.714793528663124	1	47	16	0.63	1.61696096884343	1	1	10.694450596613
"138"	100	55	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	7	194.156868501987	0.354719325760761	1	43	18	0.61	0.715440220510294	1	1	3.00842976491101
